measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,367,Monaco,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2002,0.014052086168998746,0.01731540773347552,0.011156355939262251
1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1998,0.006490704799400103,0.009005059265638101,0.0029530237608251814
1,Deaths,4749,England,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1998,0.011240614434348735,0.01160690552908911,0.010483682040296054
1,Deaths,53,Serbia,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2003,0.024485323701448902,0.026428245388307608,0.018864803963485614
1,Deaths,165,Pakistan,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2002,0.009595545517329069,0.013018300991365266,0.005207840403662926
1,Deaths,85,Israel,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2003,0.0039720170763195405,0.009997519306018665,0.0030532047836165778
1,Deaths,200,Benin,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2002,0.011261949176111884,0.013159039578033353,0.009542320961892631
1,Deaths,34,Azerbaijan,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2000,0.026724760648655758,0.03131043655558226,0.024093622577522903
1,Deaths,320,Cook Islands,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1998,0.09013470900953127,0.1017537453899295,0.07988284429639901
1,Deaths,129,Honduras,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1998,0.007907579802921281,0.013334337866958638,0.005989225951925268
1,Deaths,416,Tuvalu,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1998,0.07692763494954534,0.0910982271964159,0.06713887340615791
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2001,0.019375655178151173,0.023030631142639944,0.016204612947368132
1,Deaths,76,Belgium,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2001,0.01734508564516086,0.01837681296766762,0.015774908664640937
1,Deaths,145,Kuwait,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1994,0.04191547695692934,0.046722583099605836,0.031249696733396927
1,Deaths,168,Angola,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2002,0.011233751617537575,0.014736328303450577,0.0071565664050524235
1,Deaths,165,Pakistan,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1997,0.009188117408199522,0.012702525705125098,0.005194971659720529
1,Deaths,38,Mongolia,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1993,0.003185636239239483,0.003597118351447288,0.0028641662147027703
1,Deaths,80,France,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2001,0.011415720553169799,0.012889817134881245,0.007533467641779039
1,Deaths,106,Bahamas,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1997,0.053019678171376844,0.05926254314641222,0.047283819871449445
1,Deaths,413,Tokelau,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1998,0.07979762007134578,0.09440292103873406,0.06933898759145865
1,Deaths,30,Vanuatu,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2000,0.01613278897842166,0.020725251298242944,0.010679420358430487
1,Deaths,58,Estonia,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1996,0.005752958019082446,0.006081510645712271,0.005422326535208876
1,Deaths,369,Nauru,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2002,0.0635133079261731,0.08650335467589053,0.052416781923289385
1,Deaths,36,Kazakhstan,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2003,0.022255365014992944,0.02376565041119935,0.01638822391908524
1,Deaths,185,Rwanda,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2001,0.0116143493966564,0.014305005766114574,0.009475511316688867
1,Deaths,213,Niger,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2003,0.005998203216257861,0.007098781284331809,0.004852328661882158
1,Deaths,202,Cameroon,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2001,0.014569583357857931,0.017449548092839558,0.011781018776533602
1,Deaths,369,Nauru,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1993,0.01594795769486059,0.020319345761651897,0.01032787436774707
1,Deaths,298,American Samoa,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2001,0.10153957575390928,0.10875551376261934,0.09455510494174703
1,Deaths,201,Burkina Faso,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1997,0.00900572413650423,0.01040870114475088,0.007585314071915427
1,Deaths,393,Saint Kitts and Nevis,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2001,0.05767156854740417,0.06142847441630029,0.05364997875778516
1,Deaths,17,Sri Lanka,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1999,0.040561209468099296,0.042809056321292026,0.03791427237710884
1,Deaths,215,Sao Tome and Principe,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2003,0.005700067859526306,0.006979386120039592,0.004377971532785058
1,Deaths,51,Poland,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1998,0.014207465626783542,0.014656493194461833,0.013515462019658211
1,Deaths,25,Micronesia (Federated States of),3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2002,0.023220237072361236,0.03007665517770294,0.013593034831703396
1,Deaths,216,Senegal,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2003,0.01699394268184638,0.01989179798471227,0.014035187400154234
1,Deaths,105,Antigua and Barbuda,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1998,0.037269984931588604,0.04257956353475172,0.0316993275787994
1,Deaths,105,Antigua and Barbuda,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2003,0.03793456900541265,0.0427656540154678,0.032505671656441804
1,Deaths,374,Niue,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1996,0.023829526538758732,0.029986621054721878,0.015642059475390296
1,Deaths,218,Togo,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2003,0.006539081479707539,0.008656175631346175,0.0037076704609343186
1,Deaths,320,Cook Islands,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2000,0.0897889840274731,0.10086846559368527,0.08096432710495016
1,Deaths,170,Congo,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1996,0.018126886981877078,0.020484586731801112,0.015712455106943083
1,Deaths,123,Peru,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2001,0.019124090490353407,0.02047751690535929,0.01767378384810258
1,Deaths,154,Tunisia,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2001,0.03630523818979369,0.04421084454051492,0.016468478017565628
1,Deaths,38,Mongolia,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1998,0.012063401112339193,0.013875696728783781,0.007088834501075854
1,Deaths,102,United States of America,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1998,0.01287789533574082,0.013674398787236535,0.01039139226774159
1,Deaths,61,Republic of Moldova,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2001,0.008467457225486036,0.008867171269963479,0.008079968475756564
1,Deaths,19,Timor-Leste,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1999,0.008331785073203996,0.010092198541870875,0.005931601355065467
1,Deaths,125,Colombia,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2001,0.021247808260282653,0.02327187890299167,0.016195493181672613
1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1999,0.016689287106415488,0.01974543965727705,0.015247307737673169
1,Deaths,182,Malawi,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2002,0.00983643589763271,0.011588541559810987,0.00843949176471726
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2001,0.025304442220264737,0.04589613998156388,0.01001426123588853
1,Deaths,189,United Republic of Tanzania,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2000,0.010895555446200963,0.016345883689013106,0.005808777902970421
1,Deaths,126,Costa Rica,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2001,0.022043500779838337,0.02333486241976477,0.020285632261360164
1,Deaths,169,Central African Republic,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2001,0.010385505640657022,0.012578602588645621,0.008541209136264109
1,Deaths,204,Chad,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2001,0.008158700839629556,0.00992090292285967,0.006565309818599926
1,Deaths,110,Dominica,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2002,0.05608820925154109,0.0629130109908878,0.04901601402519586
1,Deaths,163,India,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2002,0.016357437249451007,0.01778725535949398,0.014980721867716769
1,Deaths,41,Uzbekistan,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2002,0.010932202465533305,0.014543014791848989,0.007769830721572023
1,Deaths,215,Sao Tome and Principe,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1996,0.008039096296674545,0.009068539467640692,0.007105337586234368
1,Deaths,57,Belarus,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2002,0.005942059838921565,0.006589892977669026,0.003481092262235681
1,Deaths,128,Guatemala,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2001,0.002941511846267984,0.0055714383266004695,0.0024711886575343174
1,Deaths,39,Tajikistan,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1997,0.011172066508923566,0.012063448326868533,0.010394181031397191
1,Deaths,126,Costa Rica,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1993,0.023665888722689273,0.025021425276353752,0.021915975347541413
1,Deaths,115,Jamaica,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1993,0.09652859521917023,0.1020183793106617,0.08936782152532113
1,Deaths,305,Bermuda,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2003,0.04414688748175358,0.04746102740621181,0.04046830466658267
1,Deaths,17,Sri Lanka,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1994,0.024635258534192357,0.02713491240683187,0.018679341569169096
1,Deaths,55,Slovenia,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1997,0.02844549229840788,0.030154842876506043,0.02626161651581097
1,Deaths,107,Barbados,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1997,0.102741659463191,0.10855443858356265,0.09486080303804109
1,Deaths,47,Czechia,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1994,0.010661113507935301,0.011126669542741649,0.010103729562846858
1,Deaths,195,Namibia,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1993,0.02220748308605113,0.02867865615168592,0.016733608107579075
1,Deaths,143,Iraq,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1994,0.013094079448648648,0.01622827744780927,0.009993722842786455
1,Deaths,369,Nauru,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2002,0.015359135176524333,0.019602087994821837,0.009523661861267482
1,Deaths,7,Democratic People's Republic of Korea,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2003,0.015970256796608517,0.01896272914139627,0.013719792335754172
1,Deaths,181,Madagascar,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1997,0.011175144809959531,0.012951741674132908,0.009443329611954434
1,Deaths,111,Dominican Republic,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1995,0.02485319613228212,0.026952187269766413,0.022622460580252003
1,Deaths,131,Nicaragua,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2001,0.020392285453640874,0.022566423368318784,0.017478014136261252
1,Deaths,112,Grenada,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1994,0.02592516273045741,0.030840025677677244,0.022382637505199837
1,Deaths,37,Kyrgyzstan,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1998,0.009878673155840775,0.012269752088697293,0.008642926343698398
1,Deaths,131,Nicaragua,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2003,0.02023912900947801,0.022305860522339533,0.01766559579142187
1,Deaths,150,Oman,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1993,0.013510914428299194,0.017487499712749415,0.010745914227142838
1,Deaths,185,Rwanda,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1995,0.012136786456532432,0.015273862337151299,0.009539100781547193
1,Deaths,57,Belarus,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1997,0.006012664841561927,0.006288030264741949,0.005759611872239069
1,Deaths,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2001,0.04051304690428374,0.04218295258775093,0.03805215718428758
1,Deaths,36,Kazakhstan,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1999,0.010294633415694029,0.010736698655311173,0.009865520191949471
1,Deaths,349,Greenland,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1998,0.0068435331881068935,0.007738852389067085,0.006123320504127709
1,Deaths,115,Jamaica,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1999,0.109934358813767,0.11625060606076704,0.10184281121891864
1,Deaths,200,Benin,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1996,0.005676935880439136,0.0071253789211967065,0.0037917679086578895
1,Deaths,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2003,0.04099744160165625,0.042673542538104105,0.03864175464232416
1,Deaths,164,Nepal,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1997,0.005944395195304511,0.006838747562461361,0.005203463987239211
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1993,0.03065392218968555,0.03177957654369251,0.029131781170393046
1,Deaths,136,Paraguay,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2003,0.05889173710400144,0.06332256626673656,0.050846302280626705
1,Deaths,89,Netherlands,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2002,0.004720026566812734,0.006078466774019662,0.003933386105284689
1,Deaths,102,United States of America,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1998,0.028906882214268396,0.029862068756590036,0.026891803546826975
1,Deaths,203,Cabo Verde,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2001,0.014774823462647708,0.01825989644607464,0.0120916991309016
1,Deaths,6,China,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2004,0.017380661879069365,0.022248511534382797,0.016025625857079038
1,Deaths,351,Guam,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1997,0.03127363129653273,0.033958435875813334,0.028469435987921864
1,Deaths,215,Sao Tome and Principe,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1997,0.005184169538649973,0.0063925836351616085,0.003961210878148928
1,Deaths,435,South Sudan,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1997,0.009361568472049322,0.011211109837398531,0.007770986076111809
1,Deaths,139,Algeria,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2003,0.015243806830294852,0.019507159994674218,0.012248271147501311
1,Deaths,40,Turkmenistan,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1998,0.012664356221867314,0.01335056835100918,0.012048375479750382
1,Deaths,4749,England,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2002,0.011227762818213421,0.011643604833677568,0.010397291927227385
1,Deaths,18,Thailand,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1993,0.030912767188779198,0.035076194642138285,0.02745613282215891
1,Deaths,145,Kuwait,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2001,0.04835646375822309,0.051481945391147095,0.044300911355183464
1,Deaths,141,Egypt,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2003,0.03537182931312364,0.056473950990870665,0.014542274836610629
1,Deaths,298,American Samoa,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2001,0.013103648955264526,0.014775328136801663,0.011622195842462138
1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2004,0.09658378286286115,0.10193741457447034,0.09149316878443206
1,Deaths,86,Italy,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2003,0.03308539396534971,0.034672384749925185,0.029929606498044478
1,Deaths,165,Pakistan,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2003,0.017857805289393076,0.020533276019851426,0.014401725945364437
1,Deaths,169,Central African Republic,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1996,0.011686172414124193,0.01585897318586122,0.007008334335997982
1,Deaths,11,Indonesia,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2004,0.03360471735484287,0.03617098910704079,0.03120362117558073
1,Deaths,121,Bolivia (Plurinational State of),3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1996,0.02579806148091023,0.03138607383008676,0.02176092785948719
1,Deaths,142,Iran (Islamic Republic of),3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2003,0.014668776251634928,0.015919667989437402,0.013444897201474086
1,Deaths,69,Singapore,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2004,0.027545467213726565,0.028921647835582993,0.02573673199946285
1,Deaths,163,India,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1994,0.007031893960372812,0.009683745094581364,0.00445419797065426
1,Deaths,68,Republic of Korea,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1993,0.0288936130263672,0.030515212146873555,0.02751883071631496
1,Deaths,55,Slovenia,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1997,0.022031158775367366,0.02477533906359061,0.013755297006168517
1,Deaths,108,Belize,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2000,0.01715905686755719,0.02156381928824446,0.014889209145217519
1,Deaths,13,Malaysia,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2004,0.004143374855131723,0.004538346947464924,0.003724216159313592
1,Deaths,71,Australia,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2004,0.0054054003331495725,0.006708322312357599,0.004437672433408861
1,Deaths,182,Malawi,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1997,0.009161159489337174,0.010868740214105534,0.00768744116390653
1,Deaths,144,Jordan,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2003,0.03758724599191691,0.041238757873014176,0.03190202096208948
1,Deaths,168,Angola,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2003,0.010494669812973794,0.01215373906382464,0.008956100693705407
1,Deaths,72,New Zealand,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2004,0.022859593964192564,0.0241072054814385,0.020997451200902333
1,Deaths,27,Samoa,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1996,0.07019337479308788,0.0816931347995901,0.059541083978692184
1,Deaths,14,Maldives,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2004,0.023792792972601905,0.026694559914190664,0.021197253378391748
1,Deaths,171,Democratic Republic of the Congo,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1995,0.013188538521778544,0.017531923577829983,0.00820186362195295
1,Deaths,43,Albania,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1996,0.0069727356377896465,0.007476107251461553,0.006445648954886657
1,Deaths,74,Andorra,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2004,0.020777642818915067,0.025354581097480976,0.016484720810580597
1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1996,0.032752195773673956,0.03548996924014838,0.02577565731826737
1,Deaths,75,Austria,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2004,0.030364881419676585,0.03197200482318178,0.027829242805331268
1,Deaths,16,Philippines,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2004,0.027073343888474443,0.02878397293592112,0.02309406532717792
1,Deaths,170,Congo,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2003,0.017954262885938908,0.023038246717758983,0.0116097326616046
1,Deaths,146,Lebanon,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2003,0.023437858416962724,0.02745441072747994,0.019539954952660296
1,Deaths,77,Cyprus,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2004,0.017469944150815295,0.020437075023074274,0.008957140032007673
1,Deaths,17,Sri Lanka,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2004,0.04717316241791868,0.04994957474047183,0.04338584729243336
1,Deaths,169,Central African Republic,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1996,0.010414833242864496,0.012517582928632141,0.008588072294810383
1,Deaths,201,Burkina Faso,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1996,0.00458919122644424,0.005968248207793323,0.0029681728085206535
1,Deaths,79,Finland,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2004,0.009532039264568071,0.010029168864544594,0.008808174209967119
1,Deaths,149,Palestine,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1997,0.02048039426388928,0.02395911904314558,0.016983101482662695
1,Deaths,217,Sierra Leone,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1997,0.008478526967323407,0.009963446553445169,0.007015260013281954
1,Deaths,163,India,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1998,0.007730060650163339,0.010480210142798659,0.004941095758243588
1,Deaths,19,Timor-Leste,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1998,0.009111999304062052,0.013528121478887852,0.0054273637323778295
1,Deaths,173,Gabon,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2003,0.027136780480582295,0.03378150468502541,0.017815134033647498
1,Deaths,18,Thailand,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1999,0.03172204192421497,0.03548152305801842,0.028407167864454783
1,Deaths,98,Chile,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1998,0.024844207364045513,0.025984323053968004,0.023457152203630934
1,Deaths,68,Republic of Korea,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1999,0.013072129421218378,0.01442640451524329,0.011425902119547212
1,Deaths,176,Comoros,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2000,0.020958137938834748,0.030486296862107087,0.012138483949528413
1,Deaths,37,Kyrgyzstan,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1999,0.008165198187907046,0.008597656851918366,0.007740365641686129
1,Deaths,4749,England,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1998,0.0052202234964325855,0.009746719755378809,0.004485182204577009
1,Deaths,114,Haiti,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1999,0.03152587245420912,0.03953201060412267,0.024608185298293974
1,Deaths,175,Burundi,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2003,0.00971326705840801,0.012050022771686375,0.0081225306600533
1,Deaths,129,Honduras,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1999,0.011704262455137011,0.01960925453353809,0.008808144640246112
1,Deaths,20,Viet Nam,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1999,0.031712587194206866,0.03573091179097078,0.027643911802351113
1,Deaths,143,Iraq,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1999,0.03316780299792555,0.036930110216058055,0.029195417716260063
1,Deaths,81,Germany,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2000,0.023395805608991394,0.02466581782370695,0.021239407542303596
1,Deaths,161,Bangladesh,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2000,0.02033763769288399,0.022506612491857474,0.018140216584026727
1,Deaths,171,Democratic Republic of the Congo,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2001,0.010989092569887756,0.0125901704987435,0.009563420120122535
1,Deaths,376,Northern Mariana Islands,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2001,0.006389213909808228,0.00717113096330379,0.004943250383953917
1,Deaths,178,Eritrea,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2003,0.014933024348851636,0.018597639245758083,0.012264720871755178
1,Deaths,26,Papua New Guinea,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2001,0.051425530413048516,0.060097175927851486,0.04374791012678885
1,Deaths,41,Uzbekistan,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2002,0.019668983484469268,0.020446639931573213,0.01885257547329679
1,Deaths,170,Congo,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2001,0.017781441307737563,0.02340560176272101,0.011300122403365665
1,Deaths,59,Latvia,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2002,0.004497687511281288,0.007058771922301767,0.003934044957802501
1,Deaths,186,Seychelles,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2001,0.07507922384013932,0.08315425805647862,0.05959323353236931
1,Deaths,34,Azerbaijan,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1995,0.022652930089588224,0.02739951299333696,0.019634419529228182
1,Deaths,88,Malta,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2002,0.010731829862106355,0.013379475598664365,0.009141976200566398
1,Deaths,14,Maldives,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2002,0.008193780850237703,0.010287957339940295,0.006010796847177883
1,Deaths,206,Gambia,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2000,0.007646230815934438,0.010422798487988176,0.004255698944651552
1,Deaths,13,Malaysia,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2002,0.004750462077377457,0.00521141834513196,0.003966470985262984
1,Deaths,198,Zimbabwe,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1997,0.004817323122533713,0.008152206895338684,0.0033000645316555435
1,Deaths,27,Samoa,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2002,0.08511733911235646,0.09928517776937007,0.07236479195366077
1,Deaths,23,Kiribati,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1998,0.08550578834686137,0.09299549994002036,0.07794903559139016
1,Deaths,71,Australia,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,1998,0.022958883356269468,0.024030611319720317,0.021171961947136192
1,Deaths,195,Namibia,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1994,0.021761895283656095,0.027910779660335547,0.01658899230615387
1,Deaths,20,Viet Nam,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2003,0.03374168255778373,0.0373345003030732,0.030059286713307584
1,Deaths,78,Denmark,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2000,0.0048272533802904685,0.005477565701970307,0.004032666988759898
1,Deaths,36,Kazakhstan,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2003,0.008814548633341551,0.009163945554347212,0.00846762274144916
1,Deaths,57,Belarus,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1996,0.0055223746781984375,0.006398653693834887,0.0035394851190969977
1,Deaths,128,Guatemala,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2000,0.032370312604975325,0.03400602607988869,0.03073720216253118
1,Deaths,80,France,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1996,0.011116772204286154,0.012551207065683731,0.007317527128908828
1,Deaths,205,Côte d'Ivoire,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2000,0.004754018731151456,0.007114288803455023,0.0022513820055390186
1,Deaths,145,Kuwait,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,1998,0.04685779791732759,0.05136412945303003,0.0341941089738152
1,Deaths,29,Tonga,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2001,0.00887276489199808,0.010179300392622843,0.007674875820764448
1,Deaths,45,Bulgaria,3,Both,22,All ages,498,Hypertensive heart disease,2,Percent,2001,0.052535468701276455,0.05919046961133905,0.047287816047948884
